value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Ursane and Taraxastane triterpenoids,1828,0,1828,0.0,0.41179982203399373,0.0,NO_TARGET_POSITIVES
Usnic acid and derivatives,346,0,346,0.0,0.07794460526463995,0.0,NO_TARGET_POSITIVES
Valerenane sesquiterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Valparane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Vancomycins and Teicoplanins,52,0,52,0.0,0.011714218132258028,0.0,NO_TARGET_POSITIVES
Viscidane diterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Vitamin D2 and derivatives,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Vitamin D3 and derivatives,28,0,28,0.0,0.006307655917369707,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Wax diesters,26,0,26,0.0,0.005857109066129014,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Wax monoesters,855,0,855,0.0,0.19260877890539643,0.0,NO_TARGET_POSITIVES
Yohimbine-like alkaloids,746,0,746,0.0,0.16805397551277862,0.0,NO_TARGET_POSITIVES
Zearalenones,196,0,196,0.0,0.04415359142158796,0.0,NO_TARGET_POSITIVES
Zizaane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
p-Terphenyls,232,0,232,0.0,0.05226343474392044,0.0,NO_TARGET_POSITIVES
pteridine alkaloids,1653,0,1653,0.0,0.37237697255043306,0.0,NO_TARGET_POSITIVES
TOTAL_RECORDS,443905,6,443899,0.0013516405537220802,100.0,100.0,
TOTAL_ASSIGNMENTS,470729,6,470723,0.0012746187296724866,106.04273436884017,100.0,
