value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Valerenane sesquiterpenoids,4,0,4,0.0,0.0009010937024813867,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Valparane diterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Vancomycins and Teicoplanins,52,0,52,0.0,0.011714218132258028,0.0,NO_TARGET_POSITIVES
Viscidane diterpenoids,5,0,5,0.0,0.0011263671281017335,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Vitamin D2 and derivatives,6,0,6,0.0,0.0013516405537220802,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Vitamin D3 and derivatives,28,0,28,0.0,0.006307655917369707,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Wax diesters,26,0,26,0.0,0.005857109066129014,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
Wax monoesters,855,0,855,0.0,0.19260877890539643,0.0,NO_TARGET_POSITIVES
Yohimbine-like alkaloids,746,0,746,0.0,0.16805397551277862,0.0,NO_TARGET_POSITIVES
Zearalenones,196,0,196,0.0,0.04415359142158796,0.0,NO_TARGET_POSITIVES
Zizaane sesquiterpenoids,1,0,1,0.0,0.00022527342562034668,0.0,LOW_TOTAL_SUPPORT|NO_TARGET_POSITIVES
p-Terphenyls,232,35,197,15.086206896551724,0.05226343474392044,0.08664438668151998,
pteridine alkaloids,1653,105,1548,6.352087114337568,0.37237697255043306,0.25993316004455996,
TOTAL_RECORDS,443905,40395,403510,9.099920027933905,100.0,100.0,
TOTAL_ASSIGNMENTS,470729,40647,430082,8.63490458416626,106.04273436884017,100.62383958410695,
